"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 01 16:33:26 GMT 2024","Sat Jun 01 16:33:26 GMT 2024","7","Surefire suite","Surefire test","TestTest","TestTest","test","test",""
